text,offensive,insult,obscene,ideology,lgbtqphobia,racism,sexism,xenophobia
"""Todos pela democracia"", ""viva a democracia"", ""respeite a opinião do próximo"", o resto do país massacrando o nordeste por votar no Lula kkkkk, esse é o Brasil, senhoras e senhores",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alguém viu o DANONES por aí? 
Cadê o fantoche do Lula? 
Ei @user vai tomar no cu! 👍🏻💩",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"""Aff eu tava na BGS também e não te achei pô"" oxi doidonç não era difícil não kkkk lerdeou aí pô",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Kkkk depois de esculachar com o LULA durante todo o 1° turno, agora são amigos.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"BOLSONARO MENTIU 
BOLSONARO MENTIU 
BOLSONARO MENTIU 

LULA INOCENTE LULA INOCENTE 
LULA INOCENTE LULA INOCENTE",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Já era ara o Presidente das fake news, o Presidente da fome no Brasil, o Presidente da sonegação da vacina para a população que agora ele precisa de seus votos. 

Fora ABERRAÇÃO... Lula futuro Presidente... Orçamento SECRETO está com os seus dias contados.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Temos que trocar a frase de nossa bandeira
de ""Ordem e Progresso"" para ""Corrupção e Censura""

Seria mais coerente visto o que o STF e o TSE têm feito

A Censura violenta do TSE está me fazendo crer que teremos fraudes nesta eleição

Não é normal o que está acontecendo",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user dois canalhas falou mau tempo todo desse cachaceiro agora abraçados com ele vcs e tudo da mesma laia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"O coordenador da campanha de bolsonaro - Roberto Jefferson atira com fuzil e lança granadas contra policiais federais para evitar prisão, mas é preso por tentativa de homicídio. Se vc ainda apoia e vota nesse filho da _ _ _ _ , saiba que vc também é um grande filho da _ _ _ _!",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user @user sim pq o único adversário dele era o lula, bolsonaro aliado. Tava muito ocupado falando proposta fantasiosa e impraticável",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Só o Lula pra me fazer assistir a alguma coisa do Flow. Já dei unfollow naquele canal das duas meninas pq uma delas é bolsonarista encubada,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"@user @user @user @user Jamais o LADRÃO CACHACEIRO voltará a presidência, o povo trabalhador não vai aceitar, vai ser guerra civil.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Imprensa nojenta que apoia esse Luladrão. Apura os fatos 1° para depois divulgar. Vocês fazem o que é conveniente.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user VOTO EM LULA PORQUE
vai acabar com a fome 
VOTO EM LULA PORQUE
vai investir na educação 
VOTO EM LULA PORQUE
vai investir na saúde 
VOTO EM LULA PORQUE
vai combater o racismo VOTO EM LULA PORQUE
vai investir em cultura",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Dentre estas, havia até verdades, como o fato de 90% dos presidiários votaram no Lula. Mas esse número passa impressões equivocadas por esconder outros detalhes. Só presos provisórios (s/ condenação definitiva) e adolescentes cumprindo medidas socioeducativas podem votar +",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Esse pessoal que compactua com ladrões como o Lula, o que podemos esperar, baixaria 😔",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user O Ciro ameaçou o Moro e Lava Jato na época que prenderam o Lula, o cara vive mudando de discurso.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Calma, ele não vai prender o Nine de novo hj",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Isso significa que ligo voltaremos a civilidade, respeito a democracia e as instituições democráticas .
Teremos presidente que respeita o cargo que irá ocupar .",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Constrangedor é ver um bandido, ex presidiário disputando cargo público 

️⃣2️⃣",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user ""video do bozo"" está ofendendo seu candidato? Kkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Papai Lula que cuida do exército melhor que ninguém kkk,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Lula é um retrógrado,vaii inventar medidas trabalhistas,e prejudicar muito os trabalhadores autônomos.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user ❤️🙌🏽🇧🇷

LULA PRESIDENTE AMANHÃ 

BOLSONARO WORLD SHAME
 🤏🏽👎🏽
 

Bora BILL
VOTO ÚTIL DERROTA O INÚTIL 
51 IMÓVEIS EM DINHEIRO VIVO
JAIR É DESORDEM E REGRESSO
LULA SUBIU GASOLINA CAIU",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LULA PASSANDO ALCOOL GEL DEPOIS QUE O BOZO TOCOU NELE KKKKKKKKK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula ela é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula é ladrão Lula ladrão,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"A gde maioria desses pseudos jurista, não movem uma palha para combater a insegurança jurídica no país,e os absurdo judiciais que vem ocorrendo no judiciário, principalmente no STF. Vai falar besteira lá no inferno com Lula !",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Que pudesse escolher o candidato à Presidência que eles acreditassem ,ou seja o Povo mineiro escolheu Lula só uma pergunta.
Ele apoiou o Ávila do partido NOVO ficou em último por que??
Outra coisa ontem ele reuniu meia dúzia de Prefeitos em MG pra se reunir com BOZO,
BOZO FICOU P",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"a única coisa que faz da vida é estudar e ainda não tem a capacidade de interpretar e entender o lula tirou as pessoas da MISÉRIA, não que deixou todo mundo rico

não tem que se preocupar com porra nenhuma na vida mas adora pagar de pobre sofrida ah minha filha vá se fuder",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user Isso é fake viu, igual o Luladrao.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Sim com LULA SEMPRE FUI UMA MULHER FELIZ. CRIEI FILHOS COM SAÚDE E EDUCAÇÃO. NÃO TIVE EPISÓDIOS DE DEPRESSÃO. HJ ESTOU FELIZ LULA DE NOVO.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O crime acontecendo durante o governo do Bolsonaro e o PokaPika falando de Lula,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
o brilho sumindo quando gritaram “lula ladrao que roubou meu coração”,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Lula candidato já é um descompromisso com o combate a corrupção,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hashtag informação de primeira mão: ""a internet precisa ter suas leis mudadas porque não mudam desde 1964"" pérolas ditas por Lula que não sabe que em 1964 não tinha internet kkkkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Esse povo trafica e diz que não apoia o Lula ladrão, a piada já vem pronta.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Luladrão seu lugar é na prisão Canalha, só bandidos e oportunista te seguem, quem tem amor a Deus, pátria e família está com o melhor presidente do mundo Jair messias Bolsonaro 🇧🇷👪",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user O LADRÃO DESCOMPENSOU, NÃO ESCONDE MAIS QUEM ELE REALMENTE É.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Por que todos os ministros que foram preso pelo maior esquema de corrupção do planeta, devolveram 6 bilhões de reais e ainda por cima colocaram o Lula como o cabeça.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user foram de ciro e simone pra n ir no lula e no bozo, se for pro segundo turno vão fazer oq esses verme",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Candidatos do PSDB dizem que vão apoiar o lula no segundo turno.

Eu automaticamente:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toda vez que escuto alguém falar que se o Lula ganhar o Brasil vai virar um país comunista que nem a Venezuela eu tenho vontade de bater a minha cabeça na parede,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Meu voto no Lula é pura consciência de classe, empatia e um toque de agradecimento, na minha geração de vários(as) primos(as) sou uma das primeiras a conseguir entrar numa faculdade pública lá em casa é as 4 primeiras, e graças aos auxílios do governo eu não passei fome criança",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nessas horas meu lado pro bolsonaro grita. Foda-se o bundamolismo desse governo. Contra esse vagabundo cachaceiro filho da puta fico loko porraaaaaaaaaaa. E tô tomando uma então foi mal ae.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Mas lula nunca pregou o fator ""família tradicional brasileira"", tal qual o Bozo diz, né? Bozo, além de mentir sobre tudo que ele ""acredita"", faz tudo ao contrário kkkk fica difícil",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lula disse: O povo de São Paulo é ""capiau"" e ""ignorante"", principalmente do interior!
Não vamos esquecer!
🇧🇷22🇧🇷",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Esse vídeo do BOLSONARO PEDÓFILO tem que abrir e fechar o programa de Lula, até o final do horário eleitoral gratuito.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"MONSTRO! Em nova entrevista, o candidato a presidência Jair Bolsonaro prometeu ""barrar a entrada do elenco de no Brasil"" caso seja reeleito. Em contrapartida, o candidato Lula disse que ""trazer eles ao país será sua prioridade"" em seu governo.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"A bala de prata do Carluxo e do lixo da família B0LS0NAR0 foi dizer que o Marcola iria votar no Lula.
SEUS BURROS, PRESIDIÁRIO NÃO VOTA!
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Uai gente acho q vc tá confundindo os candidatos a guerra contra o tráfico e os crimes na favela começou no bolsonaro antes a polícia n passava nem perto da favela. Agr sim a polícia está começando a conseguir intervir nos crimes que acontecem la não é uma luta fácil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"as fotos do chen com uma vibe sertão, sabe o que significa?? viva o nordeste, lula presidente",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luladrao agregou!! Vai só na sua base eleitoral Globo lixo.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Quais notícias são fake News? São tratadas como fakenews falas originais do candidato Lula, isso são fakenews? Um documentário q foi tratado pelo próprio tse como fatos verídicos e ao mesmo tempo propagador de desinformação; Quem determina esse conceito de fakenews?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mesmo Lula na frente estou com ódio, como pode esse coisa ruim ter tanto voto assim",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user ""Depois de ter quebrado o Brasil, Lula diz que quer voltar ao Poder. Ou seja, meus amigos, ele quer voltar à cena do crime.""

- Geraldo Alckmin, vice do Lula.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Que essa galera q ignora todo o resto e o único argumento é q o agro vai acabar se o Bolsonaro perder se enfiem um no cu do outro. O agro n vai acabar bando de burro que gentinha burra,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"@user Censura o PT e Lula entende bem . Estão censurando emissora de tv , canal de YouTube etc. Só esse mês foram mais de 150 pedidos de censura que o PT fez ao TSE ,grande parte deles prontamente atendidos. E você vem falar e censura do PL? Toma vergonha na cara.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Quem é mais bandido lula ou este o empregado do lula?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user E o povo pelo PT! Eles declararam o Lula culpado e de serem verdades os motivos de suas acusações, mas declaram que nós não podemos dizer, é isto?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"amando ver os lgbtqia+ falando do lula tr4nsf0bico como se o bols0n4ro amasse trans e gay kkkkk isso, continuem engajando os bots dele, continua q tá pouco... o tanto de minion q eu vi engajando e ""abraçando"" a comunidade só pra tentar arranjar voto pro filho da puta 🤡",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ediane Maria (@user) foi eleita deputada estadual em São Paulo, com 175 mil votos pelo PSOL, no último dia 2. Ela é a primeira empregada doméstica eleita deputada e tem uma história de luta e superação.

E ela veio contar essa história pra gente. Vem ver 🧶👇",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Primeiro que não é embaixadora de porcaria alguma e nem o Guaidó é presidente de nada . Estão coagindo as meninas . Está na hora de falar as coisas como são .,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Fala isso para os países que usaram urna sem o comprovante impresso por voto, tiveram fraude, e adivinha o que fizeram? Adicionaram o voto impresso! Quem sabe vc não está no teatro e a direita controla a urna e era pro Lula ter vencido no primeiro turno? 🤷🏽‍♂️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"De todos os corruptos que passaram pelo poder o Lula foi o que ficou e vai permanecer na história como Barão supremo da corrupção, ele conseguiu desenterrar a falta de vergonha dos três poderes pra inocenta-lo, Lula é  Ladrão e seu lugar é na Prisão.
️⃣2️⃣",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ex presidiário falou que MEI não é trabalho, esse vagabundo só sabe roubar e mentir. 
Amanhã vote 22 e não deixe esse ladrão voltar ao poder.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não entendi. Você é fã ou hater?

De qualquer forma, obrigado por divulgar as propostas de Lula, @user",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Ao contrário de petista que gosta de dinheiro público. Eu trabalho e me sustento. Não sou rico, mas tenho uma vida boa. Você que deve ser rico, pois os abestados falam que Lula tirou eles da pobreza. 🤣🤣🤣🤣🤣🤣🤣🤣. Vai trabalhar não. Kkkkkkkkkkkkkkkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Parabéns pela sensatez. Votar em Lula agora é saber que daqui a quatro anos você poderá votar para tira-lo. Com o bozo não há essa garantia. Pena que tantos ainda não consigam enxergar algo tão óbvio,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Sim meu caro, já passei fome, frio, meu pai era pedreiro , mas nunca dependi de governo p nada, e aos poucos fui criando uma baita estrutura, e percebi que temos sim que ter um lado na política, pois na era pt foi o ano onde os corruptos venciam da noite para o dia,",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user ah cole doidão mkkkkk tu fala merda e a culpa é do eleitor do lula,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Neymar Sonegador de Impostos!

Pedofilia Aqui Não!
Somente Pedófilo defende Pedófilo!
Fora Boso Pinóquio Lobo Mau!

Bolsonaro censurou Janones!
Pq bolsonaro censurou Janones?!
Mexeu com Janones Mexeu Comigo!

Mulher vota no Lula!

Pintou um clima de Vitória! Lula presidente! 13!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gente, vcs querem falar do Lula, mas o bolsonaro q disse: prefiro ter um filho morto a um filho gay, não sei que divida é essa que temos com os negros, isso é apenas uma uma gripe. Em outros absurdos que seus ""fãs"" idolatram",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user KKKKKKKKKKKKKKKK VOCÊ É COMPLETAMENTE MALUCO CARA, CHEGA DAR PENA",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user E o bozó aprofundou tudo isso usando as igrejas, os pastores, o cristianismo, o nome de Deus como base. Poderia dizer que vocês são alienados, mas no fundo são só desonestos mesmos.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Não me arrependo de não ser eleitora do Bolsonaro ou Lula, se estão com raiva dos eleitores do Ciro e Simone, problema de vocês! Voto é particular, problema de vocês! Enfim, se ocorrer o segundo tudo que será provável, aí eu irei decidir entre os dois! E Boa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Impressão. Tá bem fraco o debate. Lula deixou de cortar direito algumas bolas fáceis levantadas pelo Bolsonaro...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTÃO PODE DIZER QUE LULA VAI FECHAR IGREJAS QUE QUEM VOTA NO LULA VAI PARA O INFERNO MAS NÃO PODE DIZER QUE O BOISONARO NÃO VAI AUMENTAR O SALÁRIO MÍNIMO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Será que o Lula e o Bolsonaro não poderiam governar juntos, pq tipo beber cerveja , comer picanha, e dar tiro pra cima em dia de jogo é uma coisa totalmente razoável.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user E quem será o MINISTRO da Economia do Nine??,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Bolsonaro diz q Lula é amigo de Ortega q prende padres.

Bolsonaro é amigo e diz ter afinidade com ditador da Arábia Saudita, que persegue e prende padres, proíbe o cristianismo em seu país e assassina opositores.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sempre metem essas para jogar na cara da esquerda também o quanto o Lula não nos representa, porque seria NOSSO SONHO ele fazer isso. Mas não vai, INFELIZMENTE.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Não conseguiu nem ficar perto do fifido ... um gambá mentiroso ... parabéns Lula ... deu para ver a diferença! ⃣3⃣,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Outros gritando (não tão alto) ao votar em Lula e dando tchau com um L. Eleitores de Bolsonaro com suas camisas amarelas. Mas tudo em um clima de paz e festa - como deveria ser! Mas, isso não anula que o Bolsonarismo traz a marca da violência. É fascismo.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Vem na DM
Quem vota em Lula tem desconto nos meus packs!
Aqui é vermelho 13
Se você faz parte dos 49% que vai eleger @user
 dia 30 e AINDA não te sigo, deixa um Oi aqui nos comentários que eu quero te seguir pra gente comemorar juntos 
@user
@user
1️⃣3️⃣❤️🚩",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coitadinha da jovem pan ne gente?! O malvado Lula mandou censurar eles. Agora não podem mais ficar falando qqr merda enviesada e sem fundamentos. Meu Deus a ditadura comunista já está começando,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Pode falar que LULA É LADRÃO ou o TSE vai proibir ?,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Olha aí a consequência de “agora é nulo!”, “deixa o Ciro em paz”…assim como esse cidadão que não entendeu nada (ou é má fé mesmo) devem existir muitos. Um Ciro participativo poderia aplacar isso. Nem precisava fazer o “L”, bastava estar mostrando o absurdo que é votar no 22.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mesmo tamanho não, lula está desidratando a cada dia, agora os brasileiros da região norte , nordeste ,centro este , região amazônica ,sul e sudeste 
vão ter uma opção honesta para governar o Brasil e fazer seus sucessores , agora a direita vai vencer e tirar o país do atrazo.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Ciro, Tebet, FHC e Marina, o Lula deixou de ser ladrão ou vocês entraram para a quadrilha..🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣

️⃣2️⃣",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Rapaz, você se emociona fácil com qualquer discurso mesmo...

Olha o governismo da Tebet neste ano. Ela já chegou a votar quase 100% alinhada a esse governo liberal-fascista.

Ela consegue ser mais governista do que a vice dela, do PSDB!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dia de ir às ruas pela educação. ForaBolsonaro. Lula presidente.❤️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Não me venha com 77 que na verdade você só combina com 71 nine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user As autoridades estão em baixo da cama com medo do bicho papão Xandão. @user não vai nos salvar. Leiam a CF. E votem no 22. Isso que está ocorrendo, é só uma amostra do que está por vir se lula vencer. Votem no 22. Lembro a todos.. não tem lixão pra todo mundo. @user",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Um presídio inteiro comemorou quando Luladrao ganhou o primeiro turno!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Eu vou votar nesse frouxo de merda, nesse covarde, mentiroso, pq do outro lado tem o Lula, que é ainda pior."" 

Qual é a dificuldade em admitir isso? 

Pra q ficar nessa babaquice de 'defender o mito'? 

O cara é um político, quem foi a disse q temos q gostar de político?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Você sabia ??? vídeo revelador mostra que lula esta mentindo. lula mandou os pobres parar de comer carne.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
simone lembre q o vice do lula era do psdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Se não pode dizer ex presidiário, então porque seus eleitores diziam ""Lula Livre""?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user LULADRAO VAGABUNDO QUADRILHA ORGANIZADA 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👿,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Eh falso mesmo? Aliás o Celsinho da Vila Vintém, chefe do tráfico que saiu da cadeia semana passada, estava no palanque ao lado de Lula, pra provar isto mesmo !!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Choraaaaaa Zé,🤭🫣 Frente Ampla do Presidente BOLSONARO, NEYMAR JR, SERTANEJOS DO BRASIL,EMPRESÁRIOS HONRADOS, ATLETAS DE TODOS OS SEGUIMENTOS,ZEMA, CLÁUDIO CASTRO,RODRIGO GARCIA, IBANEIS E 57 MILHÕES DE BRASILEIROS, o suficiente para aposentar Nine Fingers e deporta-lo pra Cuba",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pq o Lula deu sorte com comodities? Pq botou o pobre no orçamento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Única empresa que se posicionou ao lado do Lula é só recebeu pedrada, enquanto o outro candidato está disputando voto até de quem toma whey protein e adivinhem ninguém do lado de lá chamou ele de elitista, do nosso parece q precisa de manual pra apoiar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Hoje eu fui de Lula. A partir de 2026 é Leo Péricles. Espero que não se corrompa

Torcer tbm pra não ter uma nova anomalia como candidato tipo Bozo ou Fake Padre",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Ele já si desculpou na sua live , si redimiu , ganhou a eleição sem ajuda do presidente, e depois estendeu sua mão ao presidente, sou goiano com muiito orgulho, e respeito Sr Juiz Sérgio Moro , pois quando o presidente entrar a faixa ,para ele mesmo , pt e sua corja vai p xadres",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
@user Aquele sem ladrão ops sem nine 🇧🇷🇧🇷🇧🇷,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user É só eu que tô gostando da nova esquerda e o novo Lula?? kkkk é cristão, não vai liberar as drogas, nem o aborto, daqui a pouco será contra a intervenção do estado na economia kkkkkk só trouxa pra não notar a estratégia para angariar votos dos cristãos kkkkk",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user Lula Ladrão Lula Ladrão Lula Ladrão Lula Ladrão Lula Ladrão Lula Ladrão Lula Ladrão,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user tô pronta pra ver lulinha ganhando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E tem gente que acha que tá fazendo uma puta análise política quando resume a ascensão do Bolsonarismo aos treze anos de PT e à “militância do Lula”… Experts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Olá pessoal a eleição para Presidente da República está tecnicamente empatada, quem vai desempatar sou eu e Governador Rodrigo Garcia e todos vocês que votaram em nós . Fábio Magalhães Dep Federal Suplete - PSDB -Sp . Jair Messias Bolsonaro ou Lula",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user A esquerda mais preocupada com a damares do que com o fato de pedofilia, exploração sexual infantil. Muito comum até na Amazonas turismo sexual.
Que nojo nunca mais voto no Lula sua turma é nojenta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user Tudo bem amigo. Vai na fé. 
Depois não diga que ninguen lhe avisou. Lá em Roraima tem um monte de engenheiro, doutor, cirurgião, e até rofessor morando nas rúas fugidos da Vzla, que podem lhe contar tin tin por tin tin o que vai acontecer entregando a chave para o Lalau.
Abs",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"como assim? O PT influenciou as rádios? Não acredito!
 você não tem vergonha não nessa idade passando a mão no direto do povo de escolher o melhor para o Brasil?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Os companheiros economizando custas processuais para Lula e Zanin, afinal devem já ter gasto muito com esse monte de processos de remoção de conteúdo que eles têm aberto junto ao TSE.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@user Pode acreditar que Padre Cícero faz milagre não tem problema. Os Nordestinos são pessoas muito boas. Já morei lá. É um povo que sofre muito não preciso dizer. O que pode faltar no Nordeste é só um pouco mais de conhecimento porque Lula não é o Padre Cícero.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sobre suas mentiras:
Luladrão se diz inocente.
""E não sente"" vergonha de mentir",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user Gosto do PCO, mas o Sapo Barbudo nunca ganhou eleição no Brasil...infelizmente.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lula já ganhou, eu tô bem tranquilo, nordeste sempre elege o PT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Passei por alguns perfis de influenciadores e, olha...

Não bastou um vídeo neutro contradizendo completamente seu discurso dos últimos anos. Não, não. Enquanto Ciro não lamber o chão do Lula, a galera não vai dar sossego pro cara. Têm que desidratar-lo sem dó.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Promotoria retira acusações de fraude e corrupção contra Neymar e outros réus por transferência do Santos para o Barcelona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"@user a máscara caiu, olha aí o satanista de tik tok contratado pelo Carluxo para dizer que o Lula e o PT são ligados ao satanismo, chamando o Lula de ditador, Nazista, dizendo que daria tiro na cara de bandido, dois meses atrás em um podcast!!",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Detalhe que os reparadores estavam em dois, uma mulher e o homem (provavelmente dono do negócio e talvez a mulher técnica das placas eletrônicas da máquina seja filha dele). A mulher só concordava com ele, ele que argumentava mais e minha mãe só desmontou cada argumento dele.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciro foi o que mais jogou a sujeira do descondenado no ventilador sempre. Agora o PDT diz que vai apoiar o nine? Junto com o picolé de chuchu vão voltar à cena do crime? Entendi.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
