text,homophobia,obscene,insult,racism,misogyny,xenophobia
"Não sei como consegue ser mimadinha na escola com essa cara feia — Mimadinha aonde? Para de K.O com o nome dos outros, diminuir outra menina pra se sentir melhor e tão feio",0.0,0.0,0.0,0.0,0.0,0.0
o mundo é nojento dms puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
"que dorzão no pé, puta que pariu",0.0,0.0,0.0,0.0,0.0,0.0
acabou de me bater uma vontade de ficar grávida pelo amor de deus q porra é essa,0.0,0.0,0.0,0.0,0.0,0.0
"porra de prova vei, só qria ficar em casa q saco",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user puts não to nem surpresa, mas puta que pariu que nojo hein",0.0,0.0,0.0,0.0,0.0,0.0
será q eu saio pra beber com esse pé fudido,0.0,0.0,0.0,0.0,0.0,0.0
@user porra aí tu me quebra com essa música vou chorar,0.0,0.0,0.0,0.0,0.0,0.0
"atiçar pra caralho mas não transar, esse é o meu lema",0.0,1.0,0.0,0.0,0.0,0.0
totalmente falso! 😳,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user achei q vc fosse burra (insulto). mas é só mau caráter,0.0,0.0,1.0,0.0,0.0,0.0
"ainda bem que fechamos com a fox, assim não tenho que dar dinheiro pra caralho pra ir pra porto",0.0,0.0,0.0,0.0,0.0,0.0
tudo que eu precisava agora era dessa coloca desgraçada nesse frio e no trabalho infernooo,0.0,0.0,1.0,0.0,0.0,0.0
JIIIIIIIIIII88IJNNNNNNNJNN VOCE EH TA A COISIINHA MAIS PRECIOSA DESSE JUNDO OLHA ESSA CARINHA OLHA ESSE ROSITIMHO MEHH DEUS DO CEU EU TE AMO TANTO XARA MAD EU TE AMO TANTO QUE CHEGA A DORLER PORRA QUE SACOHOCE EH Y7DO PRA MIM,0.0,0.0,0.0,0.0,0.0,0.0
perfeito meu pai 😔,0.0,0.0,0.0,0.0,0.0,0.0
eu cozinho muitoo bem puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
ainda fico puta por motivos bestas e choro por tudo,0.0,0.0,0.0,0.0,0.0,0.0
"@user kkkkkkkkkkkk k.o, mas porra, o mínimo era o vômito do emoji ser verde, mongol.",0.0,0.0,1.0,0.0,0.0,1.0
"@user @user @user @user @user um ladrão, um estelionatário e um idiota, pense em um trio.",0.0,0.0,1.0,0.0,0.0,0.0
"@user Eu tava gritando que nem uma retardada kkkkkkkk mas na hora de salvame a única coisa que me salvou foi ter a Anahí na passarela agachada e eu berrando pra ela me notar, não aconteceu, mas msm assim foi perfeito kkk",0.0,0.0,0.0,0.0,0.0,0.0
@user esse cara é um lixo (insulto),0.0,0.0,1.0,0.0,0.0,0.0
@user bom dia flor do dia🌺,0.0,0.0,0.0,0.0,0.0,0.0
"@user A unica opinião insignificante é a tua que não passa de uma retardada que acha que vai influenciar alguma coisa nas leis governamentais e constituição, a democracia não quer saber de terroristas em sólo Brasileiro, se voce gósta de terroristas coloca o Champinha na sua casa para",0.0,0.0,1.0,0.0,0.0,0.0
@user caralho nunca vou cansar de dizer que os prof do ideal são perfeito,0.0,0.0,0.0,0.0,0.0,0.0
"reunião filho da puta, além de ser cedo, comida me fez mal. 🤣",0.0,0.0,0.0,0.0,0.0,0.0
@user porra vou fzr 16 anos e ate agr n fiquei bonito,0.0,0.0,0.0,0.0,0.0,0.0
"@user falar de muie, cê aparece ne kkkkkkkkkkkkk vai que tô te vendo desgracada",0.0,0.0,1.0,0.0,0.0,0.0
espero que esse anão entre em alto combustão,0.0,0.0,1.0,0.0,0.0,0.0
"contra violência, mas puta que pariu esse cara mereceu pra caralho. abriu a porta na força do ódio 😡",0.0,0.0,1.0,0.0,0.0,0.0
@user como é que faz quando nenhum dos dois é flor que se cheira,0.0,0.0,0.0,0.0,0.0,0.0
"garganta ruim ✅ 
tempo ridículo ✅
preguiça ao extremo✅",0.0,0.0,0.0,0.0,0.0,0.0
@user **só prq brotei 😣,0.0,0.0,0.0,0.0,0.0,0.0
"Olha.. eu gosto de mulher, preta, branca, azul, rosa, magra, malhada, gorda, gosto de mulher. Mas as mina gordinha tem meu coração, sei lá, prefiro muito",0.0,0.0,0.0,0.0,0.0,0.0
e eu que vo no salao hoje e vai da 120 pau (pênis) tudo puta que pariu velho to pobre ja,0.0,0.0,0.0,0.0,0.0,0.0
@user essa doida me deixa todo bobo puta que pariu kk,0.0,0.0,0.0,0.0,0.0,0.0
"@user paaaaara, momi. pode apagar, to feia. 🥺",0.0,0.0,0.0,0.0,0.0,0.0
voltando pra btu com um puta escorredor gigante 🤙,0.0,0.0,0.0,0.0,0.0,0.0
@user certeza q meu cabelo vai secar e ficar um lixo (insulto),0.0,0.0,0.0,0.0,0.0,0.0
@user ai a internet da oi é um lixo (insulto),0.0,0.0,0.0,0.0,0.0,0.0
@user quem quer uma foto da minha buceta curte 😊,0.0,1.0,0.0,0.0,0.0,0.0
"@user @user @user @user Mas não me impressiono, ainda mais vindo do EXAME, um site no qual elegeu Haddad e disse que o mesmo ganharia com certeza 99,4% de chances, enfim kkkkkkkkkkkkkkkkkkkkkkkk perdi feio",0.0,0.0,0.0,0.0,0.0,0.0
"fui dormir as 8 para acordar agr na moral, vai se foder",0.0,0.0,0.0,0.0,0.0,0.0
@user kkkkkkkk filho da puta,0.0,0.0,1.0,0.0,0.0,0.0
"@user porra de nude, manda tuas teoria ai pa ve se nossa brisa bate",0.0,0.0,0.0,0.0,0.0,0.0
@user vcs não tem ❤️💖🥰💞❤️🤭🤭🤭💓💕💕🤭🤭,0.0,0.0,0.0,0.0,0.0,0.0
o porra anuncia logo,0.0,0.0,0.0,0.0,0.0,0.0
@user @user porra o q o lula tem a ver com isso????,0.0,0.0,0.0,0.0,0.0,0.0
@user nossa senhora fico puta qnd vejo um relacionamento abusivo pq como q as pessoas alguentam serem mandadas????????,0.0,0.0,0.0,0.0,0.0,0.0
@user @user juro porra kkkkkkkikkkkk 1 mês esperando isso,0.0,0.0,0.0,0.0,0.0,0.0
como é que joga qq coisa online com 150 de ping? vai tomar no cu,0.0,1.0,0.0,0.0,0.0,0.0
@user porra gabi compartilha a imagem com a genteeeew,0.0,0.0,0.0,0.0,0.0,0.0
vai se foder piper desgraçada de linda do caralho,0.0,1.0,0.0,0.0,0.0,0.0
@user respeita o pépé filho da puta primeiro jogo contra vcs ele faz 1 gol e duas assistência,0.0,0.0,1.0,0.0,0.0,0.0
"queria ir no morumbi terça mas minhas aulas já voltam mano,toma no cu",0.0,0.0,0.0,0.0,0.0,0.0
"e eu que trouxe minha ""botina de pedreiro"" pra lavar e tomei no meu cu, pq se eu lavar não seca até segunda. opohaaaaa",0.0,1.0,0.0,0.0,0.0,0.0
"tô até agora me perguntando, pq aquele anão me fez beber vodka pura ontem? kkkkkkk",0.0,0.0,0.0,0.0,0.0,0.0
//gente mas caralho até agora ainda tem gente tretando por mpreg caralho que falta do que fazer,0.0,0.0,1.0,0.0,0.0,0.0
"@user puta que pariu, um frio do caralho",0.0,0.0,0.0,0.0,0.0,0.0
vai tomar no cu. vocês são muito chatos!!!!!!!!!!!,0.0,1.0,1.0,0.0,0.0,0.0
dá pra ser mais burro (insulto) que esse governo do @user com @user @user e cia? num dá.,0.0,0.0,1.0,0.0,0.0,0.0
@user caralho quem é que quer essa desgraçaaaaa de vida,0.0,0.0,0.0,0.0,0.0,0.0
@user claro aí eu chego lá em baixo com o pé pretinho kkk,0.0,0.0,0.0,0.0,0.0,0.0
"mamãe comprou dois esfoliantes facial, arde p caralho mais é mttt bommm",0.0,0.0,0.0,0.0,0.0,0.0
mano vai se fuder q coisa ridícula,0.0,1.0,1.0,0.0,0.0,0.0
porra doido to com uma sensaçao de mal estar da porra,0.0,0.0,0.0,0.0,0.0,0.0
nx zero era bom demais puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
puta que pariu a jane é muito chataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa alguem mata essa personagem,0.0,0.0,1.0,0.0,0.0,0.0
"porra, sonhei com a pessoa fudeuuuuuuuu",0.0,0.0,0.0,0.0,0.0,0.0
caralho eu to gato nessa foto,0.0,0.0,0.0,0.0,0.0,0.0
@user meu cu caiu da bunda com isso aí,0.0,1.0,0.0,0.0,0.0,0.0
como eu tenho a facilidade de perde as coisas puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
"puta que pariu lembrei agora que eu esqueci de pegar meus 1 REAL na pizzaria desgraçaaa
e ainda a moça me falou pra eu não esquecer e esqueci 
só por causa que eu sai as pressas de lá",0.0,0.0,0.0,0.0,0.0,0.0
@user sp não merece esse imbecil que não administra nem a cozinha da casa dele. dória o idiota arrogante e prepotente.,0.0,0.0,1.0,0.0,0.0,0.0
"só sirvo p quando não tem nada 
toma no cu",0.0,1.0,0.0,0.0,0.0,0.0
"@user mano, es só estúpido se nem a merda de um ovo sabes partir wtf",0.0,0.0,1.0,0.0,0.0,0.0
puta que pariu mas eu apaixonada pareço um bicho ne olha isso,0.0,0.0,0.0,0.0,0.0,0.0
"da pra fazer au, meu brokkkkk",0.0,0.0,0.0,0.0,0.0,0.0
eu passo raiva mas eu amo puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
"Sofri pra caralho, pra caralho mesmo, até parar e entender tudo e ver que eu não tinha culpa alguma de um problema de saúde meu e que isso nunca foi um problema pra eu me relacionar. Daí entendi que esse problema não era meu, muito menos o peso que isso deixou em mim.",0.0,0.0,0.0,0.0,0.0,0.0
"tô cansada pra caralho, mas eu gosto disso mano, nada vêm sem muito esforço",0.0,0.0,0.0,0.0,0.0,0.0
@user porque você é foda pra caralho,0.0,0.0,0.0,0.0,0.0,0.0
"essa miúda é uma sacana yh 😂😂😂😂😂😂
depend on how’s asking 😂😂😂😂😂😂 morriiii",0.0,0.0,0.0,0.0,0.0,0.0
puta que pariu kkkkkkkkkkkkkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
ela quer que puxe o cabelo pede tapa na bunda totalmente selvagem eu adoro essa puta🎶,0.0,1.0,0.0,0.0,1.0,0.0
""" ficamos felizes que elas terminaram juntas"" porra a Laura confirmando o meu endgame. Sub entendido é o Caralho... foi endgame sim !!",0.0,0.0,1.0,0.0,0.0,0.0
ae caralho partiu toquio,0.0,0.0,0.0,0.0,0.0,0.0
só pq nasci feio,0.0,0.0,0.0,0.0,0.0,0.0
@user vai lavar esse teu pau (pênis) sujo boy lixo (insulto),0.0,1.0,1.0,0.0,0.0,0.0
@user eu e ninguem caralho ta tirando,0.0,0.0,1.0,0.0,0.0,0.0
"é uma pena mas é vdd, não tem maconha mesmo gente kkkkkk",0.0,0.0,0.0,0.0,0.0,0.0
"melhor coisa é quando tu add, chama a pessoa e rola um papo daora",0.0,0.0,0.0,0.0,0.0,0.0
@user eu amo ser solteira vai se foder,0.0,0.0,0.0,0.0,0.0,0.0
"@user Time carioca só presta qnd o juiz joga junto 
Falam q são grandes mas tem 0 de tradição em qualquer campeonato, só querem forçar rivalidade",0.0,0.0,1.0,0.0,0.0,0.0
@user deixa disso bicha kkkkkkkkk,1.0,0.0,0.0,0.0,0.0,0.0
"@user O pessoal não entendeu ainda que estamos em guerra! Eles querem retomar o poder de qualquer maneira! Usando todos métodos de guerrilha que estão no manual deles tão conhecido.
A direita vai ter que sujar as mãos para colocar o lixo (insulto) pra fora e limpar a casa!",0.0,0.0,0.0,0.0,0.0,0.0
"um frio desse, e eu indo trabalhar.. grata por ter um emprego, mas puta por trabalhar sábado aturando gente chata.",0.0,0.0,0.0,0.0,0.0,0.0
@user vem é porra,0.0,1.0,0.0,0.0,0.0,0.0
tomei no cu e foi bonito,0.0,1.0,0.0,0.0,0.0,0.0
"@user @user caralhooooo,tiroooou onda pra caralho kkkkkkkkk puta que pariu vc é foda",0.0,0.0,0.0,0.0,0.0,0.0
@user o tal do bêbado é fudido,0.0,1.0,1.0,0.0,0.0,0.0
eu em todos os meus grupinhos:,0.0,0.0,0.0,0.0,0.0,0.0
n vou negar que queria,0.0,0.0,0.0,0.0,0.0,0.0
estou morrendo de saudades 💕❤,0.0,0.0,0.0,0.0,0.0,0.0
quando a vontade bater — vou chamar pra fuder,0.0,1.0,0.0,0.0,0.0,0.0
amor de pica bate e fica,0.0,1.0,0.0,0.0,0.0,0.0
"bateu pouco sim, devia ter socado mais pra ele aprender a parar de ser ridículo",0.0,0.0,1.0,0.0,0.0,0.0
E quando estiver calor pra caralho? Aí ele vai dizer que tá nevando no hemisfério norte e continuar insistindo na imbecilidade?,0.0,0.0,1.0,0.0,0.0,0.0
@user sera q eu ainda sou mega idiota?,0.0,0.0,0.0,0.0,0.0,0.0
"@user eu abel vai se fuder, o meu flamengo não precisa de você!!",0.0,0.0,1.0,0.0,0.0,0.0
"eu: pedi dsclps pra ele galera 🤪🥴🤠

meus amgs: ""AH NÃO PEDRO"" ""AI EU N ACREDITO NISSO"" ""QUERO PRINT DISSO AGORA"" ""puta que pariu PEDRO caralho"" ""MAN???? PQ VC FEZ ISSO"" ""trouxa DMS MDS""",0.0,0.0,0.0,0.0,0.0,0.0
menos eu,0.0,0.0,0.0,0.0,0.0,0.0
@user @user @user puta que pariu to morrendo,0.0,0.0,0.0,0.0,0.0,0.0
"Cala a boca, Magda!
Voce ficou ao lado do mussolini tropical, e contra a Ciencia!
Você é um idiota.
Um astronauta que caiu no buraco negro do pensamento autoritario.",0.0,0.0,1.0,0.0,0.0,0.0
@user puta que pariu só vai da vagabundo solto,0.0,0.0,1.0,0.0,0.0,0.0
caiu um cisco. puta que pariu!,0.0,0.0,0.0,0.0,0.0,0.0
@user até parece q eles nasceram grudados puta que pariu,0.0,0.0,1.0,0.0,0.0,0.0
@user esse curso eh coisa de gente retardada mental vai se foder q porra,0.0,0.0,1.0,0.0,0.0,0.0
"@user que papai do céu nos abençoe !! 

flamengo x goytacaz
taça rio do carioca 

🏟 gávea 
⏰ 13:30",0.0,0.0,0.0,0.0,0.0,0.0
@user de fazer feio?,0.0,0.0,0.0,0.0,0.0,0.0
caralho ta foda,0.0,0.0,0.0,0.0,0.0,0.0
@user mano bolsonaro puta maluco toxico veio aqui em casa solto mo peidao fedido slc mo chero de morte,0.0,0.0,1.0,0.0,0.0,0.0
@user vou matar aquela piranha (insulto) macumbeira.,0.0,0.0,1.0,1.0,1.0,0.0
"a érika puta da vida dizendo q n consegue achar uma palavra pra dizer o quão insuportável eu sou. aí eu larguei: sou inexplicável mesmo.
kkkkkkkkkkkkkkkk a guria quase explodiu",0.0,0.0,0.0,0.0,0.0,0.0
"@user doria é um vagabundo aproveitador, surfou na onda de bolsonaro e agora me vem com esta de que nunca foi alinhado com o pr",0.0,0.0,1.0,0.0,0.0,0.0
e a filha da puta nem trouxe meu gorro,0.0,0.0,1.0,0.0,0.0,0.0
kkkkkk vai toma no cu,0.0,1.0,1.0,0.0,0.0,0.0
tá na hr de perder saque não porra,0.0,0.0,0.0,0.0,0.0,0.0
@user kkkkkkkkkkkkkkk meu vai se foder eu to muito triste por ter deixado ele triste affs,0.0,0.0,0.0,0.0,0.0,0.0
@user c nem vai morar aq filho da puta,0.0,0.0,1.0,0.0,0.0,0.0
@user n sei oq é mais retardado quem assiste e acredita ou quem faz,0.0,0.0,1.0,0.0,0.0,0.0
q essa bênção caia sobre mim,0.0,0.0,0.0,0.0,0.0,0.0
"que desonestidade do caralho, quando a galera vai entender que não se mede opressão, mulheres trans e mulheres fêmeas sofrem opressão diferentes, eu não tenho privilégio porra nenhuma ""agradece por não apanhar na rua” como vou agradecer se corro risco de ser estuprada todo dia???",0.0,0.0,0.0,0.0,0.0,0.0
"@user pra quem não entende ...
menina que pega quem quiser//piranha (insulto)",0.0,0.0,1.0,0.0,1.0,0.0
@user @user @user @user vai tomar no cu,0.0,0.0,1.0,0.0,0.0,0.0
"Tá com friozinho?

Se eu sento em você hoje ia piscar
meu buraquinho tão forte no seu pau (pênis)
que eu ia querer ver você falar de frio!",0.0,1.0,0.0,0.0,0.0,0.0
puta que pariu por queeeeeeeeeeeeee,0.0,0.0,0.0,0.0,0.0,0.0
@user tá mas q porra é essa de “kimberlly” 🤬,0.0,0.0,1.0,0.0,0.0,0.0
"senti meu estômago gritar qnd passei pela foto da panqueca, caralho q fome",0.0,0.0,0.0,0.0,0.0,0.0
odeio quando visualizam e n respondem. toma no cu mano,0.0,0.0,0.0,0.0,0.0,0.0
"MANO A SUA MINA PASSA MÓ TEMPO SE ARRUMANDO PRA TE VER
O MÍNIMO QUE TU PODE FAZER É SOLTAR UM:

CARALHO MINHA PERIGOSA MIAU MIAU, SÓ VOU ME COMUNICAR NESSA LÍNGUA AGORA COM VOCÊ PORQUE TU TÁ MUITO GATA SUA FILHA DA puta PARABÉNS",0.0,0.0,0.0,0.0,0.0,0.0
porra que jogão foi esse do brasil que issoooo,0.0,0.0,0.0,0.0,0.0,0.0
"@user puta merda, não creio",0.0,0.0,0.0,0.0,0.0,0.0
minha vontade de todos os dias,0.0,0.0,0.0,0.0,0.0,0.0
mano e esses casais q ficam grudado em show ??? puta que pariu o red dog tava lotadao e quente p porra parecia q eu tava era no 640,0.0,0.0,1.0,0.0,0.0,0.0
VAI TOMA NO C* MICHAEL JACKSON É A P0RR4 DO HOMEM MAIS GOSTOSO QUE EU JA CONHECI NA MINHA VIDA OLHA ISSO puta que pariu EU SOFRO DEMAIS,0.0,0.0,0.0,0.0,0.0,0.0
- tudo pra mim puta que pariu eu estou completamente realizada aaaaaaaaaakanwwkdmqksmw,0.0,0.0,0.0,0.0,0.0,0.0
"sdd que quando eu era puta, eu era mt mais feliz shishdishdish",0.0,0.0,0.0,0.0,0.0,0.0
meno t bailao ridiculo de bom slc,0.0,0.0,0.0,0.0,0.0,0.0
@user @user putinha aguenta 3,0.0,1.0,1.0,0.0,1.0,0.0
A. M. - um dos meus maiores presentes desse ano pq msm n sabendo explicar tem um puta impacto em mim. Ja fui apaixonada mas acima de td confio o mundo nela,0.0,0.0,0.0,0.0,0.0,0.0
"feio não,mt afastado da beleza!",0.0,0.0,0.0,0.0,0.0,0.0
eita porra,0.0,0.0,0.0,0.0,0.0,0.0
"Eu quero ver se vamos precisar ir para a série C para demitir esse treinador medíocre, @user . Se não quer ouvir a torcida, pelo menos ouça o grupo que te colocou na presidência novamente. Todos anseiam que este projeto de treinador vá pra casa do caralho.",0.0,0.0,1.0,0.0,0.0,0.0
@user hoje o dia tá puro estresse puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
@user frio maldito,0.0,0.0,0.0,0.0,0.0,0.0
"Editorial de quem?
Da @user
(Gargalhadas infinitas)
Acho melhor ler o processo trabalhista contra você por falta de pagamento dos seus ex-empregados, comunista de araque...",0.0,0.0,1.0,0.0,0.0,0.0
lobão é muito filho da puta mano kkkk,0.0,0.0,1.0,0.0,0.0,0.0
fui dormir 00h pra descansar acordei 11h e acabei acordando com uma puta dor de cabeça,0.0,0.0,0.0,0.0,0.0,0.0
que filho da puta bonito do caralho que inferno,0.0,0.0,0.0,0.0,0.0,0.0
"as vezes tem assuntos que eu até penso em escrever sobre, mas a minha cabeça fica pensando em como falar sobre isso sem meter um ""VAI TOMAR NO cu GENTE burra (insulto) DO CARALHO VE SE ACORDA PRA VIDA PORRA""",0.0,0.0,1.0,0.0,0.0,0.0
"caralho.. que merda man..
até eu que sou umas das mod da pagina fiquei puto com isso ae ein k k k 🥴",0.0,0.0,0.0,0.0,0.0,0.0
@user esqueci de por a marina nos tweets kkkkkkkk puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
@user sangrou na hora né filho da puta kkkkkkkkkkkk,0.0,0.0,1.0,0.0,0.0,0.0
"@user the 100,st ou got puta que pariu séries lendárias",0.0,0.0,0.0,0.0,0.0,0.0
puta que pariu que agonia,0.0,0.0,0.0,0.0,0.0,0.0
me sentindo feia até quando eu me arrumo,0.0,0.0,0.0,0.0,0.0,0.0
em sc corinthians paulista,0.0,0.0,0.0,0.0,0.0,0.0
essa garota é perfeita puta que pariu meu tudo eu amo tanto ela,0.0,0.0,0.0,0.0,0.0,0.0
@user te amo tanto porra caralho buceta pinto,0.0,1.0,0.0,0.0,0.0,0.0
@user @user kkkkkkkkkkkkkkkkk caralho ri mt disso ai,0.0,0.0,0.0,0.0,0.0,0.0
"@user simmm guris otarios p caralho, acham bonito ser feio",0.0,0.0,1.0,0.0,0.0,0.0
"@user kkkkkkkk tem como ir de puta, acredite",0.0,0.0,0.0,0.0,0.0,0.0
@user então vai toma no cu,0.0,1.0,1.0,0.0,0.0,0.0
vai ter visita hoje aqui em casa e minha cara de cu não poderia estar maior,0.0,0.0,0.0,0.0,0.0,0.0
oxe porra,0.0,0.0,0.0,0.0,0.0,0.0
"puta que pariu mano, ouvir Meet Me Halfway também acaba com minha sanidade. Músicas que lembram a esperança que tínhamos em um relacionamento que estava fadado a ruir são de matar!",0.0,0.0,0.0,0.0,0.0,0.0
"tinha que ser em nova iguaçu kkkk , é flamengo caralho ❤️❤️❤️❤️❤️😂😂😂😂😂",0.0,0.0,0.0,0.0,0.0,0.0
gente pelo amor isso não vai descer não puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
"vamo reformular ..
louis ta chorando, eu pisco o olho e puf, ele ta cm o pau (pênis) no harry !!
não sei descrever meu amor por essa au KKKKKKKKKK",0.0,1.0,0.0,0.0,0.0,0.0
@user @user idai porra? eu odeio o justin bieber hoje e antes era belieber e criticava a selena kkkkkk as pessoas mudam,0.0,0.0,0.0,0.0,0.0,0.0
@user nd mlhr q alguém q te entenda e t fale a porra toda 😎,0.0,0.0,0.0,0.0,0.0,0.0
@user @user vai deixar oval fela da puta,0.0,0.0,1.0,0.0,0.0,0.0
porra vão abraçar a mara bicho desde ontem que ela ressuscita o time,0.0,0.0,0.0,0.0,0.0,0.0
"incrível como o homem quando não consegue o que quer ele já vira falando ""eu gorda ngm te quer"" aff homem eh tóxico",0.0,0.0,0.0,0.0,0.0,0.0
"está comprovado, todo homem babaca, nojentooooo é bolsominion, não da, não tenho estomago",0.0,0.0,1.0,0.0,0.0,0.0
"cara, que merda. ser assediada é um cu.",0.0,0.0,0.0,0.0,0.0,0.0
"[3/8 12:37] Godoy: Tu era muito feia
[3/8 12:46] Rillary: Falou tudo, eu ERAAAA
[3/8 12:47] Godoy: Eu falei que vc era muito
[3/8 12:48] Godoy: Agora vc só é
 feia

KKKKKKKKKKK EU ODEIO ELE CARA",0.0,0.0,0.0,0.0,0.0,0.0
o tanto que eu tô puto não dá nem pra descrever.,0.0,0.0,0.0,0.0,0.0,0.0
garota piranha (insulto) do karalho 😡,0.0,1.0,1.0,0.0,1.0,0.0
@user @user 😂😂😂😂😂😂 eu sou a gorda putinha é corna ..,0.0,0.0,0.0,0.0,1.0,0.0
@user to zuando caralho hoje tem churras só colaaaaaa,0.0,0.0,0.0,0.0,0.0,0.0
"caralho, que delícia de vídeo",0.0,0.0,0.0,0.0,0.0,0.0
@user cheh filho da puta,0.0,0.0,0.0,0.0,0.0,0.0
@user caralho q tatu foda,0.0,0.0,0.0,0.0,0.0,0.0
@user pelo um pqd vale a pena kkkkkkkk por vagabundo n,0.0,0.0,0.0,0.0,0.0,0.0
puta q pariu como eu to viva depois disso nem eu sei,0.0,0.0,0.0,0.0,0.0,0.0
"@user vc conhece esse manoo? a gnt tem que vir pra ca juntas um dia puta que pariu bila, ce ia amar",0.0,0.0,0.0,0.0,0.0,0.0
"pegaria alguém do 1 a? solta a inicial pfv — pegaria mas não rola soltar, sorry",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user @user @user eu sou verme e fascista?
ok
mais um print",0.0,0.0,1.0,0.0,0.0,0.0
"@user caralho sei fazer bolo não, a parada e você fazer o bolo e a pipoca kkk",0.0,0.0,0.0,0.0,0.0,0.0
"mano q odio q eu tenho quando quero ficar com uma pessoa ai ela vai e fica com outra pq tipo, ta no direito dela né, ela nem sabe oq eu quero, ai eu vou e fico puta com isso
ao mesmo tempo em q sei q é errado e babaca, não consigo evitar",0.0,0.0,0.0,0.0,0.0,0.0
@user brincadeira amor eu fiquei foi puta dps pq destruiram nosso shipp (braria ✝️2016-2016) por um bem feiao aí teu e da andressa q começaram a usar no grupo,0.0,0.0,1.0,0.0,0.0,0.0
"meu pai gosta de me fuder, não é possível",0.0,1.0,0.0,0.0,0.0,0.0
"dia do chacal

fiquei muito puta",0.0,0.0,0.0,0.0,0.0,0.0
"NÃO VALE MENTIR

1. 16
2. 1,62
3. não 
4. n faço essas coisas
5. i
6. provavelmente 
7. nem nunca recebi
8. sim
9. ana gabriela 
10. depende da pessoa
11. são tantas
12. odeio ngm n
13. tentando superar
14. como eu sou uma idiota, sim

Responde com um emoji que eu te mando",0.0,0.0,0.0,0.0,0.0,0.0
nem eu tô me aguentando puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
"@user porra, mais do que ja durmo?🤦‍♀️",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user tem q pensar antes de fazer, dps nem rola kkk",0.0,0.0,0.0,0.0,0.0,0.0
a não toma no cu,0.0,0.0,0.0,0.0,0.0,0.0
"a única foto que tirei em curitiba foi com a galera do beto, que aquele eno desgraçado postou no face",0.0,0.0,1.0,0.0,0.0,0.0
assisti ao jogo brasil 1x0 vitória. não foi possível identificar qual foi o time mais feio. puta que pariu.,0.0,0.0,1.0,0.0,0.0,0.0
@user pp é reto !! 😆😡,0.0,0.0,0.0,0.0,0.0,0.0
@user porra broww,0.0,0.0,1.0,0.0,0.0,0.0
q saco mano puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
"fui ver uns vídeos do the voice br e porra esse ano tá mt bom, iza tá levando tudooo",0.0,0.0,0.0,0.0,0.0,0.0
"pegou quem ontem? — peguei gripe, frio do caralho q tava",0.0,0.0,0.0,0.0,0.0,0.0
"@user porra... tu trabalha foda-se inteiro, caralho!!!!",0.0,0.0,0.0,0.0,0.0,0.0
@user você tenta uma relação de confiança com alguém e a pessoa quebrar sua confiança é p se fuder né,0.0,0.0,0.0,0.0,0.0,0.0
"a porra minha mãe botou 20 reais de crédito para mim e meus créditos não chegou,chip tóxico",0.0,0.0,0.0,0.0,0.0,0.0
@user bom dia filho da putw amém caralho,0.0,0.0,1.0,0.0,0.0,0.0
que merda eu fiz pra merecer tudo isso?! puta que pariu,0.0,0.0,0.0,0.0,0.0,0.0
caralho eu so quero tomar remédio pra engordar mas minha tia n quer comprar pra mim que raivaaaaaaaaaaaaaa,0.0,0.0,0.0,0.0,0.0,0.0
"Eu realmente queria entender como vocês são capazes de se sentir bem estragando o relacionamento das pessoas porque não é possível, oq vocês ganham com isso?Porra eu namoro caralho , ele namora e a gente nem tem contato nenhum...",0.0,0.0,0.0,0.0,0.0,0.0
caralho quando foi que sai do flop,0.0,0.0,0.0,0.0,0.0,0.0
cortei o cabelo e to 10 centavos menos feio,0.0,0.0,0.0,0.0,0.0,0.0
hj mais do q nunca estou a mulher mais feia do mundo,0.0,0.0,0.0,0.0,0.0,0.0
eu nunca tive disposição pra sair mas porra fiquei umas 4h em pé só e hoje eu não tô me aguentando de dor,0.0,0.0,0.0,0.0,0.0,0.0
"cachopas de 10 anos a refilar comigo sem razão aparente e estupida, vão ser fixes vocês. acalmem-se lá sff",0.0,0.0,1.0,0.0,0.0,0.0
@user um mau carater reconhece o outro.,0.0,0.0,1.0,0.0,0.0,0.0
"um milhão de traumas criamos um juntos, um filho lindo fizemos juntos, essa porra até valeu a pena",0.0,0.0,0.0,0.0,0.0,0.0
"no tt: ""garoto engraçado ganha de garoto bonito.""

na rua: ""já e feio e ainda fica pagando de retardado.""",0.0,0.0,0.0,0.0,0.0,0.0
eu definitivamente não sei escrever hot ksnskskw ficam um lixo (insulto) aff////,0.0,0.0,0.0,0.0,0.0,0.0
